id	paper_id	primers	longitude	latitude	continent	sample_type	marker_size	Biome	MAT	MAP	pH	year_of_sampling	plants_dominant	target_gene	sequencing_platform
18	Kohout_2015_F109	SSUmAf1+2/LSUmAr1 to 4 then ITS1/ITS4	12.7509	50.065	Europe	root	1002	grassland	6	682	5.17	2010	Knautia arvensis	ITS2	454Roche
19	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2944	50.085	Europe	root	13382	grassland	8.4	491	7.08	2018	Daucus carota	ITS2	Illumina
20	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6369	50.0903	Europe	root	23408	grassland	9.1	563	5.99	2018	Achillea millefolium	ITS2	Illumina
21	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6514	50.5714	Europe	root	20293	grassland	8.7	580	6.42	2018	Daucus carota	ITS2	Illumina
22	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6342	50.0867	Europe	topsoil	20039	grassland	9.1	563	4.77	2018	Erigeron annuus	ITS2	Illumina
23	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	17.0811	48.8065	Europe	soil	22262	grassland	10.3	522	6.46	2013	NA_	ITS2	Illumina
24	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2792	50.0853	Europe	root	19369	grassland	8.4	507	7.1	2018	Echinops sphaerocephalus	ITS2	Illumina
25	DeCastro_2018_1AS	SSUmAf1+2/LSUmAr1 to 4 then 250f/LSUmBr then ITS3/ITS4	14.0475	40.8485	Europe	root	83944	aquatic	17.4	831	NA_	2013	Pancratium maritimum	ITS2	Illumina
26	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	14.133	49.9447	Europe	soil	20871	grassland	9.2	444	7.41	2013	NA_	ITS2	Illumina
27	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3542	50.0572	Europe	root	16372	grassland	8.7	485	7.25	2018	Daucus carota	ITS2	Illumina
28	Bouffaud_2017_4492	SSUmCf/LSUmBr then ITS3m/ITS4	0.121325	46.4131	Europe	soil	3626	cropland	11.8	808	6.62	2011	NA_	ITS2	454Roche
29	DeCastro_2018_1AS	SSUmAf1+2/LSUmAr1 to 4 then 250f/LSUmBr then ITS3/ITS4	12.8548	35.8633	Europe	root	150609	aquatic	19.2	394	NA_	2013	Pancratium maritimum	ITS2	Illumina
30	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6342	50.0867	Europe	root	14701	grassland	9.1	563	4.77	2018	Erigeron annuus	ITS2	Illumina
31	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	17.3014	49.2334	Europe	soil	17787	grassland	9.5	519	7.46	2013	NA_	ITS2	Illumina
32	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	16.9586	49.8506	Europe	soil	17695	grassland	8.3	883	6.11	2013	NA_	ITS2	Illumina
33	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3481	50.0583	Europe	topsoil	23991	grassland	8.7	467	6.76	2018	Symphiotrichum novi-belgii	ITS2	Illumina
34	Bouffaud_2016_CC48	SSUmCf/LSUmBr then ITS3m/ITS4	5.45	46.5	Europe	soil	16774	grassland	10.1	1456	7.55	2012	NA_	ITS2	454Roche
35	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3481	50.0583	Europe	root	23002	grassland	8.7	467	6.76	2018	Achillea millefolium	ITS2	Illumina
36	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6356	50.0864	Europe	root	22137	grassland	9.1	563	5.57	2018	Daucus carota	ITS2	Illumina
37	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	14.4016	50.0472	Europe	soil	16483	grassland	9.2	439	6.72	2013	NA_	ITS2	Illumina
38	Bouffaud_2017_4492	SSUmCf/LSUmBr then ITS3m/ITS4	-2.07077	54.309	Europe	soil	13530	grassland	8.6	1020	5.35	2011	Lolium perenne;Cynosurus cristatus	ITS2	454Roche
39	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	16.96	49.7354	Europe	root	14516	grassland	9.1	585	7.41	2018	Conyza canadensis	ITS2	Illumina
40	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2792	50.0853	Europe	topsoil	22308	grassland	8.4	507	7.1	2018	Echinops sphaerocephalus	ITS2	Illumina
41	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3697	50.1393	Europe	topsoil	18207	grassland	8.9	464	7.09	2018	Conyza canadensis	ITS2	Illumina
42	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	16.6443	48.9403	Europe	soil	30351	grassland	10	545	7.48	2013	NA_	ITS2	Illumina
43	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	16.0595	49.6981	Europe	soil	25430	grassland	7.1	622	4.44	2013	NA_	ITS2	Illumina
44	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	17.9975	49.897	Europe	soil	14499	grassland	8.8	723	3.96	2013	NA_	ITS2	Illumina
45	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.8917	50.2486	Europe	root	19003	grassland	9.2	588	7.38	2018	Tanacetum vulgare	ITS2	Illumina
46	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6364	50.0861	Europe	root	22154	grassland	9.1	563	5.37	2018	Arrhenatherum elatius	ITS2	Illumina
47	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.5419	50.0269	Europe	topsoil	23690	grassland	9	512	6.48	2018	Solidago canadensis	ITS2	Illumina
48	Kohout_2015_F109	SSUmAf1+2/LSUmAr1 to 4 then ITS1/ITS4	12.7943	50.0643	Europe	root	1405	grassland	6.2	652	5.73	2010	Knautia arvensis	ITS2	454Roche
49	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.8922	50.2481	Europe	root	13715	grassland	9.2	588	7.43	2018	Tanacetum vulgare	ITS2	Illumina
50	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3386	49.9989	Europe	root	20854	grassland	9	460	7.55	2018	Arrhenatherum elatius	ITS2	Illumina
51	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6364	50.0861	Europe	root	17814	grassland	9.1	563	5.37	2018	Arrhenatherum elatius	ITS2	Illumina
52	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.8917	50.2486	Europe	root	17101	grassland	9.2	588	7.38	2018	Tanacetum vulgare	ITS2	Illumina
53	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2944	50.085	Europe	root	14144	grassland	8.4	491	7.08	2018	Daucus carota	ITS2	Illumina
54	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3336	49.9992	Europe	root	13605	grassland	9	460	7.59	2018	Arrhenatherum elatius	ITS2	Illumina
55	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6342	50.0867	Europe	root	17352	grassland	9.1	563	4.77	2018	Erigeron annuus	ITS2	Illumina
56	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6342	50.0867	Europe	root	10941	grassland	9.1	563	4.77	2018	Tanacetum vulgare	ITS2	Illumina
57	Bouffaud_2017_4492	SSUmCf/LSUmBr then ITS3m/ITS4	9.28785	40.8178	Europe	soil	9759	grassland	15.5	552	5.92	2011	NA_	ITS2	454Roche
58	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6514	50.5714	Europe	root	20604	grassland	8.7	580	6.42	2018	Erigeron annuus	ITS2	Illumina
59	DeCastro_2018_1AS	SSUmAf1+2/LSUmAr1 to 4 then 250f/LSUmBr then ITS3/ITS4	12.8548	35.8633	Europe	root	127044	aquatic	19.2	394	NA_	2013	Pancratium maritimum	ITS2	Illumina
60	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3481	50.0583	Europe	root	23954	grassland	8.7	467	6.76	2018	Arrhenatherum elatius	ITS2	Illumina
61	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	17.0863	49.5288	Europe	root	15439	grassland	9.1	617	7.66	2018	Artemisia vulgaris	ITS2	Illumina
62	DeCastro_2018_1AS	SSUmAf1+2/LSUmAr1 to 4 then 250f/LSUmBr then ITS3/ITS4	14.0475	40.8485	Europe	root	104517	aquatic	17.4	831	NA_	2013	Pancratium maritimum	ITS2	Illumina
63	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.5414	50.0267	Europe	root	8725	grassland	8.9	535	5.18	2018	Daucus carota	ITS2	Illumina
64	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3699	50.1392	Europe	root	20135	grassland	8.9	464	7.05	2018	Arrhenatherum elatius	ITS2	Illumina
65	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2944	50.085	Europe	root	10386	grassland	8.4	491	7.08	2018	Arrhenatherum elatius	ITS2	Illumina
66	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3481	50.0583	Europe	root	21724	grassland	8.7	467	6.76	2018	Arrhenatherum elatius	ITS2	Illumina
67	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2792	50.0853	Europe	root	19552	grassland	8.4	507	7.1	2018	Daucus carota	ITS2	Illumina
68	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.5419	50.0269	Europe	root	20013	grassland	9	512	6.48	2018	Arrhenatherum elatius	ITS2	Illumina
69	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3386	49.9989	Europe	root	16678	grassland	9	460	7.55	2018	Arrhenatherum elatius	ITS2	Illumina
70	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3481	50.0583	Europe	root	14348	grassland	8.7	467	6.76	2018	Achillea millefolium	ITS2	Illumina
71	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.5419	50.0269	Europe	root	21992	grassland	9	512	6.48	2018	Arrhenatherum elatius	ITS2	Illumina
72	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	17.4699	49.0012	Europe	soil	26592	grassland	9.8	633	7.02	2013	NA_	ITS2	Illumina
73	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2792	50.0853	Europe	root	18632	grassland	8.4	507	7.1	2018	Arrhenatherum elatius	ITS2	Illumina
74	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.5414	50.0267	Europe	root	12179	grassland	8.9	535	5.18	2018	Tanacetum vulgare	ITS2	Illumina
75	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3386	49.9989	Europe	root	17537	grassland	9	460	7.55	2018	Echinops sphaerocephalus	ITS2	Illumina
76	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.5414	50.0267	Europe	root	16384	grassland	8.9	535	5.18	2018	Tanacetum vulgare	ITS2	Illumina
77	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.5419	50.0269	Europe	root	15335	grassland	9	512	6.48	2018	Daucus carota	ITS2	Illumina
78	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6825	50.2078	Europe	root	15742	grassland	9.5	534	6.51	2018	Arrhenatherum elatius	ITS2	Illumina
79	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.5414	50.0267	Europe	root	15093	grassland	8.9	535	5.18	2018	Solidago canadensis	ITS2	Illumina
80	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	17.0093	48.9134	Europe	soil	15016	grassland	10.1	519	7.47	2013	NA_	ITS2	Illumina
81	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6514	50.5714	Europe	root	18292	grassland	8.7	580	6.42	2018	Daucus carota	ITS2	Illumina
82	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6792	50.21	Europe	root	17429	grassland	9.4	558	4.93	2018	Daucus carota	ITS2	Illumina
83	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6792	50.21	Europe	root	24029	grassland	9.4	558	4.93	2018	Solidago canadensis	ITS2	Illumina
84	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	16.96	49.7357	Europe	root	18410	grassland	9.1	585	7.51	2018	Artemisia vulgaris	ITS2	Illumina
85	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6825	50.2078	Europe	root	18372	grassland	9.5	534	6.51	2018	Tanacetum vulgare	ITS2	Illumina
86	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6825	50.2078	Europe	root	16223	grassland	9.5	534	6.51	2018	Arrhenatherum elatius	ITS2	Illumina
87	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	17.8503	48.9404	Europe	soil	30925	grassland	8.1	665	5.25	2013	NA_	ITS2	Illumina
88	Kohout_2015_F109	SSUmAf1+2/LSUmAr1 to 4 then ITS1/ITS4	12.7877	50.0588	Europe	root	590	grassland	6.3	655	5.39	2010	Knautia arvensis	ITS2	454Roche
89	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	15.5127	49.8349	Europe	soil	24782	grassland	8.9	558	5.24	2013	NA_	ITS2	Illumina
90	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2897	50.115	Europe	topsoil	14034	grassland	8.5	509	6.33	2018	Symphiotrichum novi-belgii	ITS2	Illumina
91	DeCastro_2018_1AS	SSUmAf1+2/LSUmAr1 to 4 then 250f/LSUmBr then ITS3/ITS4	12.8548	35.8633	Europe	root	119292	aquatic	19.2	394	NA_	2013	Pancratium maritimum	ITS2	Illumina
92	Bouffaud_2016_CC48	SSUmCf/LSUmBr then ITS3m/ITS4	0.11	46.41	Europe	soil	67460	cropland	11.8	824	6.69	2012	NA_	ITS2	454Roche
93	Kohout_2015_F109	SSUmAf1+2/LSUmAr1 to 4 then ITS1/ITS4	12.7813	50.074	Europe	root	1087	grassland	6.2	666	4.8	2010	Knautia arvensis	ITS2	454Roche
94	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6308	50.0867	Europe	root	22697	grassland	9.1	556	4.7	2018	Arrhenatherum elatius	ITS2	Illumina
95	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.8922	50.2481	Europe	root	12165	grassland	9.2	588	7.43	2018	Arrhenatherum elatius	ITS2	Illumina
96	Bouffaud_2016_CC48	SSUmCf/LSUmBr then ITS3m/ITS4	4.9	43.64	Europe	soil	5294	grassland	15.4	576	7.55	2012	NA_	ITS2	454Roche
97	Bouffaud_2016_CC48	SSUmCf/LSUmBr then ITS3m/ITS4	-6.49	52.3	Europe	soil	8877	grassland	10.5	969	6.59	2012	NA_	ITS2	454Roche
98	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2922	50.1147	Europe	root	14738	grassland	8.5	506	6.25	2018	Achillea millefolium	ITS2	Illumina
99	Bouffaud_2016_1AM	SSUmCf/LSUmBr then ITS3m/ITS4	4.7225	46.3122	Europe	root	4779	cropland	11.2	840	7.96	2013	Vitis vinifera	ITS2	454Roche
100	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2897	50.115	Europe	root	21276	grassland	8.5	509	6.33	2018	Symphiotrichum novi-belgii	ITS2	Illumina
101	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.8917	50.2486	Europe	root	16622	grassland	9.2	588	7.38	2018	Tanacetum vulgare	ITS2	Illumina
102	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3386	49.9989	Europe	root	16552	grassland	9	460	7.55	2018	Arrhenatherum elatius	ITS2	Illumina
103	DeCastro_2018_1AS	SSUmAf1+2/LSUmAr1 to 4 then 250f/LSUmBr then ITS3/ITS4	12.8548	35.8633	Europe	root	92421	aquatic	19.2	394	NA_	2013	Pancratium maritimum	ITS2	Illumina
104	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3547	50.0572	Europe	root	16486	grassland	8.7	485	6.29	2018	Achillea millefolium	ITS2	Illumina
105	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	16.2164	49.1564	Europe	soil	24618	grassland	9.1	488	5.77	2013	NA_	ITS2	Illumina
106	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6369	50.0903	Europe	root	17479	grassland	9.1	563	5.99	2018	Arrhenatherum elatius	ITS2	Illumina
107	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2897	50.115	Europe	root	17727	grassland	8.5	509	6.33	2018	Achillea millefolium	ITS2	Illumina
108	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3336	49.9992	Europe	root	16427	grassland	9	460	7.59	2018	Arrhenatherum elatius	ITS2	Illumina
109	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3547	50.0572	Europe	root	15801	grassland	8.7	485	6.29	2018	Arrhenatherum elatius	ITS2	Illumina
110	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6442	50.5714	Europe	root	20415	grassland	8.6	577	5.47	2018	Arrhenatherum elatius	ITS2	Illumina
111	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6371	50.0901	Europe	root	20857	grassland	9.1	563	4.62	2018	Arrhenatherum elatius	ITS2	Illumina
112	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.5419	50.0269	Europe	root	14019	grassland	9	512	6.48	2018	Daucus carota	ITS2	Illumina
113	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2897	50.115	Europe	root	20181	grassland	8.5	509	6.33	2018	Achillea millefolium	ITS2	Illumina
114	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	17.0861	49.5289	Europe	root	17693	grassland	9.1	617	7.59	2018	Daucus carota	ITS2	Illumina
115	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	17.0863	49.5288	Europe	root	16367	grassland	9.1	617	7.66	2018	Arrhenatherum elatius	ITS2	Illumina
116	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2922	50.1147	Europe	root	17363	grassland	8.5	506	6.25	2018	Daucus carota	ITS2	Illumina
117	Kohout_2015_F109	SSUmAf1+2/LSUmAr1 to 4 then ITS1/ITS4	12.7536	50.0632	Europe	root	571	grassland	6	682	5.13	2010	Knautia arvensis	ITS2	454Roche
118	DeCastro_2018_1AS	SSUmAf1+2/LSUmAr1 to 4 then 250f/LSUmBr then ITS3/ITS4	12.5335	38.0341	Europe	root	137524	aquatic	18.6	511	NA_	2013	Pancratium maritimum	ITS2	Illumina
119	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3542	50.0572	Europe	root	13681	grassland	8.7	485	7.25	2018	Arrhenatherum elatius	ITS2	Illumina
120	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	17.4699	49.0578	Europe	soil	18909	grassland	10	565	6.31	2013	NA_	ITS2	Illumina
121	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3547	50.0572	Europe	root	14328	grassland	8.7	485	6.29	2018	Echinops sphaerocephalus	ITS2	Illumina
122	Bouffaud_2017_4492	SSUmCf/LSUmBr then ITS3m/ITS4	-2.07077	54.309	Europe	soil	2691	grassland	8.6	1020	5.35	2011	Lolium perenne;Cynosurus cristatus	ITS2	454Roche
123	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6514	50.5714	Europe	root	24687	grassland	8.7	580	6.42	2018	Erigeron annuus	ITS2	Illumina
124	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6825	50.2078	Europe	topsoil	13824	grassland	9.5	534	6.51	2018	Solidago canadensis	ITS2	Illumina
125	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	17.1779	49.8909	Europe	soil	26261	grassland	6.9	945	6.07	2013	NA_	ITS2	Illumina
126	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6371	50.0901	Europe	root	23681	grassland	9.1	563	4.62	2018	Symphiotrichum novi-belgii	ITS2	Illumina
127	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2944	50.085	Europe	root	14246	grassland	8.4	491	7.08	2018	Arrhenatherum elatius	ITS2	Illumina
128	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	16.96	49.7357	Europe	topsoil	20828	grassland	9.1	585	7.51	2018	Conyza canadensis	ITS2	Illumina
129	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6342	50.0867	Europe	root	19226	grassland	9.1	563	4.77	2018	Arrhenatherum elatius	ITS2	Illumina
130	Bouffaud_2016_CC48	SSUmCf/LSUmBr then ITS3m/ITS4	-1.34	51.9	Europe	soil	33008	grassland	9.8	643	7.01	2012	NA_	ITS2	454Roche
131	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6308	50.0867	Europe	root	20854	grassland	9.1	556	4.7	2018	Daucus carota	ITS2	Illumina
132	Kohout_2015_F109	SSUmAf1+2/LSUmAr1 to 4 then ITS1/ITS4	12.7536	50.0632	Europe	root	583	grassland	6	682	4.65	2010	Knautia arvensis	ITS2	454Roche
133	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	17.0861	49.5289	Europe	root	12329	grassland	9.1	617	7.59	2018	Conyza canadensis	ITS2	Illumina
134	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2897	50.115	Europe	root	18004	grassland	8.5	509	6.33	2018	Daucus carota	ITS2	Illumina
135	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3697	50.1393	Europe	root	17751	grassland	8.9	464	7.09	2018	Arrhenatherum elatius	ITS2	Illumina
136	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2897	50.115	Europe	root	21758	grassland	8.5	509	6.33	2018	Arrhenatherum elatius	ITS2	Illumina
137	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6356	50.0864	Europe	root	19713	grassland	9.1	563	5.57	2018	Tanacetum vulgare	ITS2	Illumina
138	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	16.6877	50.0943	Europe	soil	14404	grassland	7.2	676	5.52	2013	NA_	ITS2	Illumina
139	Bouffaud_2016_CC48	SSUmCf/LSUmBr then ITS3m/ITS4	-1.87	46.75	Europe	soil	5185	forest	12.8	801	5.41	2012	NA_	ITS2	454Roche
140	Bouffaud_2016_CC48	SSUmCf/LSUmBr then ITS3m/ITS4	2.94	45.39	Europe	soil	21621	grassland	6.4	1188	5.15	2012	NA_	ITS2	454Roche
141	Bouffaud_2016_CC48	SSUmCf/LSUmBr then ITS3m/ITS4	7.87	48.09	Europe	soil	13113	cropland	11	911	6.95	2012	NA_	ITS2	454Roche
142	Sudova_2018_1DJ	SSUmAf1+2/LSUmAr1 to 4 then ITS1/ITS4 	16.974	48.201	Europe	root	1757	grassland	10.7	612	7.84	2011	Centaurea stoebe	ITS2	454Roche
143	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6308	50.0867	Europe	root	17563	grassland	9.1	556	4.7	2018	Tanacetum vulgare	ITS2	Illumina
144	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2944	50.085	Europe	root	15577	grassland	8.4	491	7.08	2018	Achillea millefolium	ITS2	Illumina
145	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	16.8502	49.7318	Europe	soil	34663	grassland	8.3	669	7.29	2013	NA_	ITS2	Illumina
146	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6364	50.0861	Europe	root	23600	grassland	9.1	563	5.37	2018	Tanacetum vulgare	ITS2	Illumina
147	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.3547	50.0572	Europe	root	15543	grassland	8.7	485	6.29	2018	Arrhenatherum elatius	ITS2	Illumina
148	Rezacova_2019_1CU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4 	16.5166	49.6275	Europe	soil	11493	grassland	8.5	541	6.57	2013	NA_	ITS2	Illumina
149	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6369	50.0903	Europe	root	22751	grassland	9.1	563	5.99	2018	Achillea millefolium	ITS2	Illumina
