id,paper_id,primers,longitude,latitude,continent,sample_type,Biome,marker_size,MAT,MAP,pH,year_of_sampling,plants_dominant,target_gene,sequencing_platform,Sample,Spring/Fall,Original_Sample_ID,Original,Sample,ID,sitePlot,Plot_Loc,Plot_Loc_Rep,Country,State,Site,Remnant,LUH,Depth_cm,SiteLat,SiteLong,CoordLat,CoordLong
MAPS_SP18_KNZ_N04_S015,Ramos_2024,LROR/FLR2,-96.610032,39.1054,North America,soil,grassland,,,,,2018,,LSU,Illumina,Spr18_AMF_169_S169_L001,Spr,KNZ_N04_S015,KNZ,N04,S015,KNZ_N04,KNZ_N,4,US,KS,KNZ,Yes,N,15,39.106,-96.61,39.1054,-96.610032
MAPS_SP18_KNZ_N04_S030,Ramos_2024,LROR/FLR2,-96.610032,39.1054,North America,soil,grassland,,,,,2018,,LSU,Illumina,Spr18_AMF_168_S168_L001,Spr,KNZ_N04_S030,KNZ,N04,S030,KNZ_N04,KNZ_N,4,US,KS,KNZ,Yes,N,30,39.106,-96.61,39.1054,-96.610032
MAPS_SP18_KNZ_N04_S075,Ramos_2024,LROR/FLR2,-96.610032,39.1054,North America,soil,grassland,,,,,2018,,LSU,Illumina,Spr18_AMF_171_S171_L001,Spr,KNZ_N04_S075,KNZ,N04,S075,KNZ_N04,KNZ_N,4,US,KS,KNZ,Yes,N,75,39.106,-96.61,39.1054,-96.610032
MAPS_SP18_KNZ_N04_S120,Ramos_2024,LROR/FLR2,-96.610032,39.1054,North America,soil,grassland,,,,,2018,,LSU,Illumina,Spr18_AMF_172_S172_L001,Spr,KNZ_N04_S120,KNZ,N04,S120,KNZ_N04,KNZ_N,4,US,KS,KNZ,Yes,N,120,39.106,-96.61,39.1054,-96.610032
MAPS_SP18_KNZ_P01_S005,Ramos_2024,LROR/FLR2,-96.604423,39.103426,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_114_S114_L001,Spr,KNZ_P01_S005,KNZ,P01,S005,KNZ_P01,KNZ_P,1,US,KS,KNZ,No,P,5,39.106,-96.61,39.103426,-96.604423
MAPS_SP18_KNZ_P01_S015,Ramos_2024,LROR/FLR2,-96.604423,39.103426,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_115_S115_L001,Spr,KNZ_P01_S015,KNZ,P01,S015,KNZ_P01,KNZ_P,1,US,KS,KNZ,No,P,15,39.106,-96.61,39.103426,-96.604423
MAPS_SP18_KNZ_P01_S030,Ramos_2024,LROR/FLR2,-96.604423,39.103426,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_102_S102_L001,Spr,KNZ_P01_S030,KNZ,P01,S030,KNZ_P01,KNZ_P,1,US,KS,KNZ,No,P,30,39.106,-96.61,39.103426,-96.604423
MAPS_SP18_KNZ_P01_S075,Ramos_2024,LROR/FLR2,-96.604423,39.103426,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_116_S116_L001,Spr,KNZ_P01_S075,KNZ,P01,S075,KNZ_P01,KNZ_P,1,US,KS,KNZ,No,P,75,39.106,-96.61,39.103426,-96.604423
MAPS_SP18_KNZ_P01_S120,Ramos_2024,LROR/FLR2,-96.604423,39.103426,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_117_S117_L001,Spr,KNZ_P01_S120,KNZ,P01,S120,KNZ_P01,KNZ_P,1,US,KS,KNZ,No,P,120,39.106,-96.61,39.103426,-96.604423
MAPS_SP18_KNZ_P02_S005,Ramos_2024,LROR/FLR2,-96.604134,39.103346,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_104_S104_L001,Spr,KNZ_P02_S005,KNZ,P02,S005,KNZ_P02,KNZ_P,2,US,KS,KNZ,No,P,5,39.106,-96.61,39.103346,-96.604134
MAPS_SP18_KNZ_P02_S015,Ramos_2024,LROR/FLR2,-96.604134,39.103346,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_105_S105_L001,Spr,KNZ_P02_S015,KNZ,P02,S015,KNZ_P02,KNZ_P,2,US,KS,KNZ,No,P,15,39.106,-96.61,39.103346,-96.604134
MAPS_SP18_KNZ_P02_S030,Ramos_2024,LROR/FLR2,-96.604134,39.103346,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_106_S106_L001,Spr,KNZ_P02_S030,KNZ,P02,S030,KNZ_P02,KNZ_P,2,US,KS,KNZ,No,P,30,39.106,-96.61,39.103346,-96.604134
MAPS_SP18_KNZ_P02_S075,Ramos_2024,LROR/FLR2,-96.604134,39.103346,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_103_S103_L001,Spr,KNZ_P02_S075,KNZ,P02,S075,KNZ_P02,KNZ_P,2,US,KS,KNZ,No,P,75,39.106,-96.61,39.103346,-96.604134
MAPS_SP18_KNZ_P02_S120,Ramos_2024,LROR/FLR2,-96.604134,39.103346,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_118_S118_L001,Spr,KNZ_P02_S120,KNZ,P02,S120,KNZ_P02,KNZ_P,2,US,KS,KNZ,No,P,120,39.106,-96.61,39.103346,-96.604134
MAPS_SP18_KNZ_P03_S005,Ramos_2024,LROR/FLR2,-96.604235,39.103123,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_112_S112_L001,Spr,KNZ_P03_S005,KNZ,P03,S005,KNZ_P03,KNZ_P,3,US,KS,KNZ,No,P,5,39.106,-96.61,39.103123,-96.604235
MAPS_SP18_KNZ_P03_S015,Ramos_2024,LROR/FLR2,-96.604235,39.103123,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_113_S113_L001,Spr,KNZ_P03_S015,KNZ,P03,S015,KNZ_P03,KNZ_P,3,US,KS,KNZ,No,P,15,39.106,-96.61,39.103123,-96.604235
MAPS_SP18_KNZ_P03_S030,Ramos_2024,LROR/FLR2,-96.604235,39.103123,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_101_S101_L001,Spr,KNZ_P03_S030,KNZ,P03,S030,KNZ_P03,KNZ_P,3,US,KS,KNZ,No,P,30,39.106,-96.61,39.103123,-96.604235
MAPS_SP18_KNZ_P03_S075,Ramos_2024,LROR/FLR2,-96.604235,39.103123,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_13_S13_L001,Spr,KNZ_P03_S075,KNZ,P03,S075,KNZ_P03,KNZ_P,3,US,KS,KNZ,No,P,75,39.106,-96.61,39.103123,-96.604235
MAPS_SP18_KNZ_P03_S120,Ramos_2024,LROR/FLR2,-96.604235,39.103123,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_111_S111_L001,Spr,KNZ_P03_S120,KNZ,P03,S120,KNZ_P03,KNZ_P,3,US,KS,KNZ,No,P,120,39.106,-96.61,39.103123,-96.604235
MAPS_SP18_KNZ_P04_S005,Ramos_2024,LROR/FLR2,-96.604523,39.103202,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_12_S12_L001,Spr,KNZ_P04_S005,KNZ,P04,S005,KNZ_P04,KNZ_P,4,US,KS,KNZ,No,P,5,39.106,-96.61,39.103202,-96.604523
MAPS_SP18_KNZ_P04_S015,Ramos_2024,LROR/FLR2,-96.604523,39.103202,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_110_S110_L001,Spr,KNZ_P04_S015,KNZ,P04,S015,KNZ_P04,KNZ_P,4,US,KS,KNZ,No,P,15,39.106,-96.61,39.103202,-96.604523
MAPS_SP18_KNZ_P04_S030,Ramos_2024,LROR/FLR2,-96.604523,39.103202,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_109_S109_L001,Spr,KNZ_P04_S030,KNZ,P04,S030,KNZ_P04,KNZ_P,4,US,KS,KNZ,No,P,30,39.106,-96.61,39.103202,-96.604523
MAPS_SP18_KNZ_P04_S075,Ramos_2024,LROR/FLR2,-96.604523,39.103202,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_107_S107_L001,Spr,KNZ_P04_S075,KNZ,P04,S075,KNZ_P04,KNZ_P,4,US,KS,KNZ,No,P,75,39.106,-96.61,39.103202,-96.604523
MAPS_SP18_KNZ_P04_S120,Ramos_2024,LROR/FLR2,-96.604523,39.103202,North America,soil,anthropogenic,,,,,2018,,LSU,Illumina,Spr18_AMF_108_S108_L001,Spr,KNZ_P04_S120,KNZ,P04,S120,KNZ_P04,KNZ_P,4,US,KS,KNZ,No,P,120,39.106,-96.61,39.103202,-96.604523
MAPS_2019_EKS_A01_S005,Ramos_2024,LROR/FLR2,-95.248295,38.538676,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_27_S27_L001,NA,EKS_A_S005,EKS,A,S005,EKS_A01,EKS_A,1,US,KS,EKS,No,A,5,38.181,-95.273,38.538676,-95.248295
MAPS_2019_EKS_A01_S015,Ramos_2024,LROR/FLR2,-95.248295,38.538676,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_28_S28_L001,NA,EKS_A_S015,EKS,A,S015,EKS_A01,EKS_A,1,US,KS,EKS,No,A,15,38.181,-95.273,38.538676,-95.248295
MAPS_2019_EKS_A01_S030,Ramos_2024,LROR/FLR2,-95.248295,38.538676,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_29_S29_L001,NA,EKS_A_S030,EKS,A,S030,EKS_A01,EKS_A,1,US,KS,EKS,No,A,30,38.181,-95.273,38.538676,-95.248295
MAPS_2019_EKS_A01_S075,Ramos_2024,LROR/FLR2,-95.248295,38.538676,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_30_S30_L001,NA,EKS_A_S075,EKS,A,S075,EKS_A01,EKS_A,1,US,KS,EKS,No,A,75,38.181,-95.273,38.538676,-95.248295
MAPS_2019_EKS_A01_S150,Ramos_2024,LROR/FLR2,-95.248295,38.538676,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_31_S31_L001,NA,EKS_A_S150,EKS,A,S150,EKS_A01,EKS_A,1,US,KS,EKS,No,A,150,38.181,-95.273,38.538676,-95.248295
MAPS_2019_EKS_N01_S005,Ramos_2024,LROR/FLR2,-95.272617,38.181233,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_56_S56_L001,NA,EKS_N_S005,EKS,N,S005,EKS_N01,EKS_N,1,US,KS,EKS,Yes,N,5,38.181,-95.273,38.181233,-95.272617
MAPS_2019_EKS_N01_S015,Ramos_2024,LROR/FLR2,-95.272617,38.181233,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_57_S57_L001,NA,EKS_N_S015,EKS,N,S015,EKS_N01,EKS_N,1,US,KS,EKS,Yes,N,15,38.181,-95.273,38.181233,-95.272617
MAPS_2019_EKS_N01_S030,Ramos_2024,LROR/FLR2,-95.272617,38.181233,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_58_S58_L001,NA,EKS_N_S030,EKS,N,S030,EKS_N01,EKS_N,1,US,KS,EKS,Yes,N,30,38.181,-95.273,38.181233,-95.272617
MAPS_2019_EKS_N01_S075,Ramos_2024,LROR/FLR2,-95.272617,38.181233,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_59_S59_L001,NA,EKS_N_S075,EKS,N,S075,EKS_N01,EKS_N,1,US,KS,EKS,Yes,N,75,38.181,-95.273,38.181233,-95.272617
MAPS_2019_EKS_P01_S005,Ramos_2024,LROR/FLR2,-95.2742,38.1812,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_60_S60_L001,NA,EKS_P_S005,EKS,P,S005,EKS_P01,EKS_P,1,US,KS,EKS,No,P,5,38.181,-95.273,38.1812,-95.2742
MAPS_2019_EKS_P01_S015,Ramos_2024,LROR/FLR2,-95.2742,38.1812,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_61_S61_L001,NA,EKS_P_S015,EKS,P,S015,EKS_P01,EKS_P,1,US,KS,EKS,No,P,15,38.181,-95.273,38.1812,-95.2742
MAPS_2019_EKS_P01_S030,Ramos_2024,LROR/FLR2,-95.2742,38.1812,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_62_S62_L001,NA,EKS_P_S030,EKS,P,S030,EKS_P01,EKS_P,1,US,KS,EKS,No,P,30,38.181,-95.273,38.1812,-95.2742
MAPS_2019_EKS_P01_S075,Ramos_2024,LROR/FLR2,-95.2742,38.1812,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_63_S63_L001,NA,EKS_P_S075,EKS,P,S075,EKS_P01,EKS_P,1,US,KS,EKS,No,P,75,38.181,-95.273,38.1812,-95.2742
MAPS_2019_EKS_P01_S150,Ramos_2024,LROR/FLR2,-95.2742,38.1812,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_64_S64_L001,NA,EKS_P_S150,EKS,P,S150,EKS_P01,EKS_P,1,US,KS,EKS,No,P,150,38.181,-95.273,38.1812,-95.2742
MAPS_2019_HAY_A01_S005,Ramos_2024,LROR/FLR2,-99.314623,38.842726,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_32_S32_L001,NA,HAY_A_S005,HAY,A,S005,HAY_A01,HAY_A,1,US,KS,HAY,No,A,5,38.844,-99.317,38.842726,-99.314623
MAPS_2019_HAY_A01_S015,Ramos_2024,LROR/FLR2,-99.314623,38.842726,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_19_S19_L001,NA,HAY_A_S015,HAY,A,S015,HAY_A01,HAY_A,1,US,KS,HAY,No,A,15,38.844,-99.317,38.842726,-99.314623
MAPS_2019_HAY_A01_S030,Ramos_2024,LROR/FLR2,-99.314623,38.842726,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_33_S33_L001,NA,HAY_A_S030,HAY,A,S030,HAY_A01,HAY_A,1,US,KS,HAY,No,A,30,38.844,-99.317,38.842726,-99.314623
MAPS_2019_HAY_A01_S075,Ramos_2024,LROR/FLR2,-99.314623,38.842726,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_34_S34_L001,NA,HAY_A_S075,HAY,A,S075,HAY_A01,HAY_A,1,US,KS,HAY,No,A,75,38.844,-99.317,38.842726,-99.314623
MAPS_2019_HAY_A01_S120,Ramos_2024,LROR/FLR2,-99.314623,38.842726,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_35_S35_L001,NA,HAY_A_S120,HAY,A,S120,HAY_A01,HAY_A,1,US,KS,HAY,No,A,120,38.844,-99.317,38.842726,-99.314623
MAPS_2019_HAY_N01_S005,Ramos_2024,LROR/FLR2,-99.303374,38.835417,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_18_S18_L001,NA,HAY_N_S005,HAY,N,S005,HAY_N01,HAY_N,1,US,KS,HAY,Yes,N,5,38.844,-99.317,38.835417,-99.303374
MAPS_2019_HAY_N01_S015,Ramos_2024,LROR/FLR2,-99.303374,38.835417,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_12_S12_L001,NA,HAY_N_S015,HAY,N,S015,HAY_N01,HAY_N,1,US,KS,HAY,Yes,N,15,38.844,-99.317,38.835417,-99.303374
MAPS_2019_HAY_N01_S030,Ramos_2024,LROR/FLR2,-99.303374,38.835417,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_51_S51_L001,NA,HAY_N_S030,HAY,N,S030,HAY_N01,HAY_N,1,US,KS,HAY,Yes,N,30,38.844,-99.317,38.835417,-99.303374
MAPS_2019_HAY_N01_S075,Ramos_2024,LROR/FLR2,-99.303374,38.835417,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_36_S36_L001,NA,HAY_N_S075,HAY,N,S075,HAY_N01,HAY_N,1,US,KS,HAY,Yes,N,75,38.844,-99.317,38.835417,-99.303374
MAPS_2019_HAY_N01_S120,Ramos_2024,LROR/FLR2,-99.303374,38.835417,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_37_S37_L001,NA,HAY_N_S120,HAY,N,S120,HAY_N01,HAY_N,1,US,KS,HAY,Yes,N,120,38.844,-99.317,38.835417,-99.303374
MAPS_2019_HAY_P01_S005,Ramos_2024,LROR/FLR2,-99.316343,38.844475,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_22_S22_L001,NA,HAY_P_S005,HAY,P,S005,HAY_P01,HAY_P,1,US,KS,HAY,No,P,5,38.844,-99.317,38.844475,-99.316343
MAPS_2019_HAY_P01_S015,Ramos_2024,LROR/FLR2,-99.316343,38.844475,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_25_S25_L001,NA,HAY_P_S015,HAY,P,S015,HAY_P01,HAY_P,1,US,KS,HAY,No,P,15,38.844,-99.317,38.844475,-99.316343
MAPS_2019_HAY_P01_S030,Ramos_2024,LROR/FLR2,-99.316343,38.844475,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_23_S23_L001,NA,HAY_P_S030,HAY,P,S030,HAY_P01,HAY_P,1,US,KS,HAY,No,P,30,38.844,-99.317,38.844475,-99.316343
MAPS_2019_HAY_P01_S075,Ramos_2024,LROR/FLR2,-99.316343,38.844475,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_50_S50_L001,NA,HAY_P_S075,HAY,P,S075,HAY_P01,HAY_P,1,US,KS,HAY,No,P,75,38.844,-99.317,38.844475,-99.316343
MAPS_2019_HAY_P01_S120,Ramos_2024,LROR/FLR2,-99.316343,38.844475,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_26_S26_L001,NA,HAY_P_S120,HAY,P,S120,HAY_P01,HAY_P,1,US,KS,HAY,No,P,120,38.844,-99.317,38.844475,-99.316343
MAPS_2019_KNZ_A01_S005,Ramos_2024,LROR/FLR2,-96.603863,39.102998,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_5_S5_L001,NA,KNZ_A_S005,KNZ,A,S005,KNZ_A01,KNZ_A,1,US,KS,KNZ,No,A,5,39.106,-96.61,39.102998,-96.603863
MAPS_2019_KNZ_A01_S015,Ramos_2024,LROR/FLR2,-96.603863,39.102998,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_6_S6_L001,NA,KNZ_A_S015,KNZ,A,S015,KNZ_A01,KNZ_A,1,US,KS,KNZ,No,A,15,39.106,-96.61,39.102998,-96.603863
MAPS_2019_KNZ_A01_S030,Ramos_2024,LROR/FLR2,-96.603863,39.102998,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_7_S7_L001,NA,KNZ_A_S030,KNZ,A,S030,KNZ_A01,KNZ_A,1,US,KS,KNZ,No,A,30,39.106,-96.61,39.102998,-96.603863
MAPS_2019_KNZ_A01_S075,Ramos_2024,LROR/FLR2,-96.603863,39.102998,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_4_S4_L001,NA,KNZ_A_S075,KNZ,A,S075,KNZ_A01,KNZ_A,1,US,KS,KNZ,No,A,75,39.106,-96.61,39.102998,-96.603863
MAPS_2019_KNZ_A01_S120,Ramos_2024,LROR/FLR2,-96.603863,39.102998,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_8_S8_L001,NA,KNZ_A_S120,KNZ,A,S120,KNZ_A01,KNZ_A,1,US,KS,KNZ,No,A,120,39.106,-96.61,39.102998,-96.603863
MAPS_2019_KNZ_N01_S005,Ramos_2024,LROR/FLR2,-96.61018,39.105573,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_2_S2_L001,NA,KNZ_N_S005,KNZ,N,S005,KNZ_N01,KNZ_N,1,US,KS,KNZ,Yes,N,5,39.106,-96.61,39.105573,-96.61018
MAPS_2019_KNZ_N01_S015,Ramos_2024,LROR/FLR2,-96.61018,39.105573,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_1_S1_L001,NA,KNZ_N_S015,KNZ,N,S015,KNZ_N01,KNZ_N,1,US,KS,KNZ,Yes,N,15,39.106,-96.61,39.105573,-96.61018
MAPS_2019_KNZ_N01_S030,Ramos_2024,LROR/FLR2,-96.61018,39.105573,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_53_S53_L001,NA,KNZ_N_S030,KNZ,N,S030,KNZ_N01,KNZ_N,1,US,KS,KNZ,Yes,N,30,39.106,-96.61,39.105573,-96.61018
MAPS_2019_KNZ_N01_S075,Ramos_2024,LROR/FLR2,-96.61018,39.105573,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_54_S54_L001,NA,KNZ_N_S075,KNZ,N,S075,KNZ_N01,KNZ_N,1,US,KS,KNZ,Yes,N,75,39.106,-96.61,39.105573,-96.61018
MAPS_2019_KNZ_N01_S120,Ramos_2024,LROR/FLR2,-96.61018,39.105573,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_55_S55_L001,NA,KNZ_N_S120,KNZ,N,S120,KNZ_N01,KNZ_N,1,US,KS,KNZ,Yes,N,120,39.106,-96.61,39.105573,-96.61018
MAPS_2019_KNZ_P01_S005,Ramos_2024,LROR/FLR2,-96.604423,39.103426,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_11_S11_L001,NA,KNZ_P_S005,KNZ,P,S005,KNZ_P01,KNZ_P,1,US,KS,KNZ,No,P,5,39.106,-96.61,39.103426,-96.604423
MAPS_2019_KNZ_P01_S015,Ramos_2024,LROR/FLR2,-96.604423,39.103426,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_10_S10_L001,NA,KNZ_P_S015,KNZ,P,S015,KNZ_P01,KNZ_P,1,US,KS,KNZ,No,P,15,39.106,-96.61,39.103426,-96.604423
MAPS_2019_KNZ_P01_S030,Ramos_2024,LROR/FLR2,-96.604423,39.103426,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_9_S9_L001,NA,KNZ_P_S030,KNZ,P,S030,KNZ_P01,KNZ_P,1,US,KS,KNZ,No,P,30,39.106,-96.61,39.103426,-96.604423
MAPS_2019_KNZ_P01_S075,Ramos_2024,LROR/FLR2,-96.604423,39.103426,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_3_S3_L001,NA,KNZ_P_S075,KNZ,P,S075,KNZ_P01,KNZ_P,1,US,KS,KNZ,No,P,75,39.106,-96.61,39.103426,-96.604423
MAPS_2019_KNZ_P01_S120,Ramos_2024,LROR/FLR2,-96.604423,39.103426,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_52_S52_L001,NA,KNZ_P_S120,KNZ,P,S120,KNZ_P01,KNZ_P,1,US,KS,KNZ,No,P,120,39.106,-96.61,39.103426,-96.604423
MAPS_2019_LVN_N01_S005,Ramos_2024,LROR/FLR2,-94.97846028,39.25873802,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_80_S16_L001,NA,LVN_N_S005,LVN,N,S005,LVN_N01,LVN_N,1,US,KS,LVN,Yes,N,5,39.261,-95.016,39.25873802,-94.97846028
MAPS_2019_LVN_N01_S015,Ramos_2024,LROR/FLR2,-94.97846028,39.25873802,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_81_S17_L001,NA,LVN_N_S015,LVN,N,S015,LVN_N01,LVN_N,1,US,KS,LVN,Yes,N,15,39.261,-95.016,39.25873802,-94.97846028
MAPS_2019_LVN_N01_S030,Ramos_2024,LROR/FLR2,-94.97846028,39.25873802,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_82_S18_L001,NA,LVN_N_S030,LVN,N,S030,LVN_N01,LVN_N,1,US,KS,LVN,Yes,N,30,39.261,-95.016,39.25873802,-94.97846028
MAPS_2019_LVN_N01_S075,Ramos_2024,LROR/FLR2,-94.97846028,39.25873802,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_83_S19_L001,NA,LVN_N_S075,LVN,N,S075,LVN_N01,LVN_N,1,US,KS,LVN,Yes,N,75,39.261,-95.016,39.25873802,-94.97846028
MAPS_2019_LVN_N01_S120,Ramos_2024,LROR/FLR2,-94.97846028,39.25873802,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_84_S20_L001,NA,LVN_N_S120,LVN,N,S120,LVN_N01,LVN_N,1,US,KS,LVN,Yes,N,120,39.261,-95.016,39.25873802,-94.97846028
MAPS_2019_LVN_P01_S005,Ramos_2024,LROR/FLR2,-95.01597,39.2607,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_85_S21_L001,NA,LVN_P_S005,LVN,P,S005,LVN_P01,LVN_P,1,US,KS,LVN,No,P,5,39.261,-95.016,39.2607,-95.01597
MAPS_2019_LVN_P01_S015,Ramos_2024,LROR/FLR2,-95.01597,39.2607,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_86_S22_L001,NA,LVN_P_S015,LVN,P,S015,LVN_P01,LVN_P,1,US,KS,LVN,No,P,15,39.261,-95.016,39.2607,-95.01597
MAPS_2019_LVN_P01_S030,Ramos_2024,LROR/FLR2,-95.01597,39.2607,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_87_S23_L001,NA,LVN_P_S030,LVN,P,S030,LVN_P01,LVN_P,1,US,KS,LVN,No,P,30,39.261,-95.016,39.2607,-95.01597
MAPS_2019_LVN_P01_S075,Ramos_2024,LROR/FLR2,-95.01597,39.2607,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_88_S24_L001,NA,LVN_P_S075,LVN,P,S075,LVN_P01,LVN_P,1,US,KS,LVN,No,P,75,39.261,-95.016,39.2607,-95.01597
MAPS_2019_LVN_P01_S120,Ramos_2024,LROR/FLR2,-95.01597,39.2607,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_89_S25_L001,NA,LVN_P_S120,LVN,P,S120,LVN_P01,LVN_P,1,US,KS,LVN,No,P,120,39.261,-95.016,39.2607,-95.01597
MAPS_2019_RKS_A01_S005,Ramos_2024,LROR/FLR2,-99.21455902,39.24172111,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_106_S42_L001,NA,RKS_A_S005,RKS,A,S005,RKS_A01,RKS_A,1,US,KS,RKS,No,A,5,39.194,-99.176,39.24172111,-99.21455902
MAPS_2019_RKS_A01_S015,Ramos_2024,LROR/FLR2,-99.21455902,39.24172111,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_107_S43_L001,NA,RKS_A_S015,RKS,A,S015,RKS_A01,RKS_A,1,US,KS,RKS,No,A,15,39.194,-99.176,39.24172111,-99.21455902
MAPS_2019_RKS_A01_S030,Ramos_2024,LROR/FLR2,-99.21455902,39.24172111,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_108_S44_L001,NA,RKS_A_S030,RKS,A,S030,RKS_A01,RKS_A,1,US,KS,RKS,No,A,30,39.194,-99.176,39.24172111,-99.21455902
MAPS_2019_RKS_A01_S075,Ramos_2024,LROR/FLR2,-99.21455902,39.24172111,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_109_S45_L001,NA,RKS_A_S075,RKS,A,S075,RKS_A01,RKS_A,1,US,KS,RKS,No,A,75,39.194,-99.176,39.24172111,-99.21455902
