taxa_id	marker	Kingdom	Phylum	Class	Order	Family	Genus	Species
VTX00246	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00247	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00248	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00249	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Kuklospora	Kuklospora sp.
VTX00253	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00254	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Scutellospora	Scutellospora spinosissima
VTX00255	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Dentiscutata	Dentiscutata heterogama
VTX00256	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00259	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00260	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Scutellospora	Scutellospora projecturata
VTX00261	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora	Cetraspora nodosa
VTX00262	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Redeckera	Redeckera fulva
VTX00263	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora spurca
VTX00264	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus clarus
VTX00265	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis coronatus
VTX00268	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00269	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00270	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00272	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00276	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00278	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00279	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00280	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00281	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus laccatum
VTX00283	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora fennica
VTX00284	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Pacisporaceae	Pacispora	Pacispora scintillans
VTX00287	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Microkamienskia	Microkamienskia perpusilla
VTX00291	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00292	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00293	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00294	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00295	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00296	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00297	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00301	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00302	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00304	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00305	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00307	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00309	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00310	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00311	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00312	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00315	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00318	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Scutellospora	Scutellospora sp.
VTX00319	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00320	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00322	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00323	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00324	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00325	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00326	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00327	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00328	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00331	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00333	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00334	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00335	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00337	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00338	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00339	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora granatensis
VTX00340	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00341	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00342	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00343	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00344	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00345	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00346	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Sacculospora	Sacculospora baltica
VTX00347	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora trimurales
VTX00348	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00349	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00351	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00352	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00353	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00354	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00355	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00356	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00357	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00358	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00359	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00360	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00361	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00362	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00363	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00364	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00365	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00366	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00367	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00368	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00369	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00370	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00371	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00372	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00373	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00375	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00376	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00377	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00378	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00379	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00380	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00381	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00382	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00383	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00384	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00386	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00388	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00389	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00392	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00393	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00395	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00396	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00397	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00398	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00399	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00400	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00402	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00403	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00406	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00407	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00408	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00409	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00410	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00411	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00412	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00413	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00414	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00415	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00416	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00417	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00418	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00419	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00420	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00421	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00422	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00423	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00424	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00425	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00426	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00427	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00428	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00429	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00430	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00431	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00432	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00433	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00434	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00436	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00437	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00438	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00439	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00440	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00441	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00442	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00443	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00444	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00445	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00446	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00447	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00448	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00449	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00450	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00451	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00452	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00453	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00454	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00455	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00456	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00457	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
